micro_step,global_step,epoch,ce_loss,contrastive_loss,total_loss,pos_per_query,neg_per_query,n_candidates,queries_skipped_no_pos,queue_valid,queue_ptr,queue_labels,view_gap,pos_counts,neg_counts,ema_calls
7150,893,1.4288,0.07320859683211893,0.9530553066730499,0.2638196647167206,2.51,1.49,4.0,0,0,0,{},0.10599163919687271,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7200,899,1.4384,0.14034264132380486,1.0292907786369323,0.34620080292224886,2.61,1.39,4.0,0,0,0,{},0.032136354595422745,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7250,906,1.4496,0.19883013879065403,1.0266496074199676,0.40416006118059156,2.62,1.38,4.0,0,0,0,{},0.02379879355430603,"(3, 3, 1, 3)","(1, 1, 3, 1)",0
7300,912,1.4592,0.12329524626256898,1.038740473985672,0.3310433459281921,2.69,1.31,4.0,0,0,0,{},0.038132213056087494,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
7350,918,1.4688,0.07793237010831945,0.9550172853469848,0.2689358308911324,2.57,1.43,4.0,0,0,0,{},0.02918965555727482,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7400,924,1.4784,0.1060159944742918,0.9689521265029907,0.29980642467737195,2.51,1.49,4.0,0,0,0,{},0.06563656777143478,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7450,931,1.4896,0.18988301009405403,1.015747972726822,0.3930326089262962,2.46,1.54,4.0,0,0,0,{},0.025288041681051254,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7500,937,1.4992,0.09759203225374222,0.9337309157848358,0.2843382194638252,2.39,1.61,4.0,0,0,0,{},0.06616738438606262,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7550,943,1.5088,0.079827691167593,0.8861708521842957,0.25706186711788176,2.39,1.61,4.0,0,0,0,{},0.09349814057350159,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
7600,949,1.5184,0.13262621104251593,0.9666661036014557,0.32595943719148635,2.42,1.58,4.0,0,0,0,{},0.02946082316339016,"(3, 3, 1, 3)","(1, 1, 3, 1)",0
7650,956,1.5296,0.12674593472853302,0.9868488121032715,0.3241157004237175,2.49,1.51,4.0,0,0,0,{},0.06475603580474854,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7700,962,1.5392,0.076196788107045,0.8987310576438904,0.2559430041909218,2.39,1.61,4.0,0,0,0,{},0.02777624875307083,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
7750,968,1.5488,0.17396186712197959,0.9481450939178466,0.3635908889770508,2.31,1.69,4.0,0,0,0,{},0.03293827176094055,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
7800,974,1.5584,0.13790551457786931,0.9888209307193756,0.3356697052717209,2.51,1.49,4.0,0,0,0,{},0.07390032708644867,"(3, 1, 3, 3)","(1, 3, 1, 1)",0
7850,981,1.5696,0.10110792063176632,0.9201021325588227,0.2851283526420593,2.38,1.62,4.0,0,0,0,{},0.04748661816120148,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
7900,987,1.5792,0.13043377573601903,1.0422009479999543,0.3388739678263664,2.6,1.4,4.0,0,0,0,{},0.03232428804039955,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
7950,993,1.5888,0.14117391872685403,1.0076575708389282,0.342705434858799,2.41,1.59,4.0,0,0,0,{},0.019627772271633148,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
8000,999,1.5984,0.11783306720666588,0.9541780042648316,0.3086686685681343,2.43,1.57,4.0,0,0,0,{},0.026214351877570152,"(3, 3, 1, 3)","(1, 1, 3, 1)",0
8050,1006,1.6096,0.1257538624526933,1.003648293018341,0.32648352563381194,2.59,1.41,4.0,0,0,0,{},0.1046300083398819,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
8100,1012,1.6192,0.0481929768063128,0.8783507013320923,0.22386312127113342,2.42,1.58,4.0,0,0,0,{},0.0319705456495285,"(3, 3, 1, 3)","(1, 1, 3, 1)",0
8150,1018,1.6288,0.07699652056675405,0.9429944896697998,0.26559542030096056,2.54,1.46,4.0,0,0,0,{},0.051398955285549164,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
8200,1024,1.6384,0.08279124585911632,0.999269597530365,0.28264516800642014,2.69,1.31,4.0,0,0,0,{},0.04949578642845154,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
8250,1031,1.6496,0.11916185525245965,0.9602963602542878,0.31122112929821016,2.43,1.57,4.0,0,0,0,{},0.03669064864516258,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
8300,1037,1.6592,0.1502958524879068,1.0211998689174653,0.35453583210706713,2.53,1.47,4.0,0,0,0,{},0.021722884848713875,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
8350,1043,1.6688,0.06624618029221892,0.9670414054393768,0.25965446293354033,2.62,1.38,4.0,0,0,0,{},0.044873762875795364,"(1, 3, 3, 3)","(3, 1, 1, 1)",0
8400,1049,1.6784,0.10044937470927834,0.9714815557003021,0.29474568843841553,2.55,1.45,4.0,0,0,0,{},0.036319054663181305,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
8450,1056,1.6896,0.06692147059831768,0.8803765094280243,0.2429967749118805,2.44,1.56,4.0,0,0,0,{},0.025904294103384018,"(3, 1, 3, 3)","(1, 3, 1, 1)",0
8500,1062,1.6992,0.19868704164866358,1.0401254189014435,0.40671212852001193,2.47,1.53,4.0,0,0,0,{},0.028142046183347702,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
8550,1068,1.7088,0.06181493382900953,0.9447260773181916,0.25076015293598175,2.58,1.42,4.0,0,0,0,{},0.03882567584514618,"(3, 1, 3, 3)","(1, 3, 1, 1)",0
8600,1074,1.7184,0.1147308996785432,0.9737452900409699,0.30947996348142626,2.58,1.42,4.0,0,0,0,{},0.05440801382064819,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
8650,1081,1.7296,0.2252691351249814,1.0851001393795014,0.4422891667485237,2.57,1.43,4.0,0,0,0,{},0.11380887776613235,"(3, 1, 3, 3)","(1, 3, 1, 1)",0
8700,1087,1.7392,0.08488793205004186,0.9479494392871857,0.2744778227806091,2.53,1.47,4.0,0,0,0,{},0.022107809782028198,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
8750,1093,1.7488,0.10805940338876098,1.0066071784496307,0.30938084214925765,2.59,1.41,4.0,0,0,0,{},0.03035784885287285,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
8800,1099,1.7584,0.05573469729162753,0.9169407296180725,0.23912284761667252,2.52,1.48,4.0,0,0,0,{},0.02471599169075489,"(1, 3, 3, 3)","(3, 1, 1, 1)",0
8850,1106,1.7696,0.13222994729410856,1.0061836683750152,0.33346668362617493,2.53,1.47,4.0,0,0,0,{},0.024716975167393684,"(3, 1, 3, 3)","(1, 3, 1, 1)",0
8900,1112,1.7792,0.07049599327612668,0.9712700176239014,0.2647499996423721,2.63,1.37,4.0,0,0,0,{},0.05022648721933365,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
8950,1118,1.7888,0.12518529075197876,0.9922152042388916,0.323628337085247,2.51,1.49,4.0,0,0,0,{},0.02605489455163479,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
9000,1124,1.7984,0.11746871181763709,0.9218158996105195,0.3018318948149681,2.4,1.6,4.0,0,0,0,{},0.06455892324447632,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9050,1131,1.8096,0.14867602546699346,1.0433867263793946,0.3573533749580383,2.54,1.46,4.0,0,0,0,{},0.06844079494476318,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
9100,1137,1.8192,0.11980817150790245,0.9769459092617034,0.3151973596215248,2.42,1.58,4.0,0,0,0,{},0.05954718589782715,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9150,1143,1.8288,0.1085082281846553,0.925499496459961,0.2936081311106682,2.41,1.59,4.0,0,0,0,{},0.08499124646186829,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
9200,1149,1.8384,0.10282710040453821,0.9719229352474212,0.29721169143915177,2.55,1.45,4.0,0,0,0,{},0.02853662148118019,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
9250,1156,1.8496,0.09538677188334986,1.0094798481464387,0.2972827443480492,2.66,1.34,4.0,0,0,0,{},0.02695341221988201,"(4, 4, 4, 4)","(0, 0, 0, 0)",0
9300,1162,1.8592,0.12003282739315183,0.9744825172424316,0.314929333627224,2.55,1.45,4.0,0,0,0,{},0.0920218825340271,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
9350,1168,1.8688,0.10976599468616768,0.9737868428230285,0.3045233696699142,2.54,1.46,4.0,0,0,0,{},0.12557673454284668,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9400,1174,1.8784,0.06985579362604767,0.9067856502532959,0.2512129274010658,2.39,1.61,4.0,0,0,0,{},0.04767586290836334,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9450,1181,1.8896,0.1154340819362551,0.9250302970409393,0.3004401445388794,2.28,1.72,4.0,0,0,0,{},0.020501675084233284,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9500,1187,1.8992,0.09130507542286068,0.9273609650135041,0.27677727103233335,2.42,1.58,4.0,0,0,0,{},0.021457720547914505,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9550,1193,1.9088,0.14712219327688217,0.9876691544055939,0.3446560272574425,2.54,1.46,4.0,0,0,0,{},0.10472917556762695,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9600,1199,1.9184,0.11493531335145235,0.9852310395240784,0.31198152512311933,2.61,1.39,4.0,0,0,0,{},0.027760766446590424,"(3, 1, 3, 3)","(1, 3, 1, 1)",0
9650,1206,1.9296,0.11870109892450273,0.9732409977912903,0.3133493050932884,2.49,1.51,4.0,0,0,0,{},0.20784097909927368,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
9700,1212,1.9392,0.0989315779460594,0.901361540555954,0.27920389026403425,2.41,1.59,4.0,0,0,0,{},0.03015274554491043,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9750,1218,1.9488,0.07834472038317472,0.9531080043315887,0.2689663255214691,2.52,1.48,4.0,0,0,0,{},0.029976747930049896,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9800,1224,1.9584,0.12232055196072907,0.9560273742675781,0.31352602899074555,2.56,1.44,4.0,0,0,0,{},0.14534439146518707,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9850,1231,1.9696,0.20080519146285952,1.0221641325950623,0.405238017141819,2.4,1.6,4.0,0,0,0,{},0.042981766164302826,"(2, 2, 2, 2)","(2, 2, 2, 2)",0
9900,1237,1.9792,0.11050596158020198,0.9364615333080292,0.29779827177524565,2.41,1.59,4.0,0,0,0,{},0.06362693011760712,"(3, 3, 3, 1)","(1, 1, 1, 3)",0
9950,1243,1.9888,0.10486260863021016,0.9660583508014678,0.29807428270578384,2.5,1.5,4.0,0,0,0,{},0.030844660475850105,"(1, 3, 3, 3)","(3, 1, 1, 1)",0
10000,1249,1.9984,0.09436761477962136,0.9401835477352143,0.28240432739257815,2.44,1.56,4.0,0,0,0,{},0.06290823221206665,"(3, 3, 1, 3)","(1, 1, 3, 1)",0
